Sector,Year,Salary
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,122459.95
Treasury Board and Finance,2015,169371.1
Treasury Board and Finance,2015,105078.85
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,145879.63
Treasury Board and Finance,2015,109765.31
Treasury Board and Finance,2015,109519.3
Treasury Board and Finance,2015,151257.53
Treasury Board and Finance,2015,105078.85
Treasury Board and Finance,2015,223771.07
Treasury Board and Finance,2015,137144.55
Treasury Board and Finance,2015,105546.83
Treasury Board and Finance,2015,127133.16
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,122788.39
Treasury Board and Finance,2015,131404.94
Treasury Board and Finance,2015,125637.72
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,122788.39
Treasury Board and Finance,2015,174579.45
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,117530.42
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,137184.84
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,108842.15
Treasury Board and Finance,2015,122788.39
Treasury Board and Finance,2015,107461.52
Treasury Board and Finance,2015,135546.26
Treasury Board and Finance,2015,113575.04
Treasury Board and Finance,2015,106369.08
Treasury Board and Finance,2015,133035.9
Treasury Board and Finance,2015,105078.85
Treasury Board and Finance,2015,122231.39
Treasury Board and Finance,2015,121523.79
Treasury Board and Finance,2015,122788.39
Treasury Board and Finance,2015,105016.42
Treasury Board and Finance,2015,108335.62
Treasury Board and Finance,2015,169371.1
Treasury Board and Finance,2015,156491.19
Treasury Board and Finance,2015,106098.32
Treasury Board and Finance,2015,134852.16
Treasury Board and Finance,2015,169371.1
Treasury Board and Finance,2015,131949.92
Treasury Board and Finance,2015,4030.56
Treasury Board and Finance,2015,112170.36
Treasury Board and Finance,2015,118722.24
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,161315.96
Treasury Board and Finance,2015,105485.38
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,203245.44
Treasury Board and Finance,2015,126814.18
Treasury Board and Finance,2015,105078.85
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,121760.24
Treasury Board and Finance,2015,105078.85
Treasury Board and Finance,2015,226433.22
Treasury Board and Finance,2015,124069.25
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,130729.16
Treasury Board and Finance,2015,169371.1
Treasury Board and Finance,2015,107461.52
Treasury Board and Finance,2015,169371.1
Treasury Board and Finance,2015,109921.75
Treasury Board and Finance,2015,121237.63
Treasury Board and Finance,2015,168414.58
Treasury Board and Finance,2015,169371.1
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,108211.96
Treasury Board and Finance,2015,106756.14
Treasury Board and Finance,2015,4433.62
Treasury Board and Finance,2015,107461.52
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,295130.59
Treasury Board and Finance,2015,169371.1
Treasury Board and Finance,2015,139753.55
Treasury Board and Finance,2015,169371.1
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,126560.04
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,122788.39
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,122637.45
Treasury Board and Finance,2015,105824.73
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,188696.54
Treasury Board and Finance,2015,168401.62
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,156360.85
Treasury Board and Finance,2015,169371.1
Treasury Board and Finance,2015,136592.04
Treasury Board and Finance,2015,109035.47
Treasury Board and Finance,2015,107461.51
Treasury Board and Finance,2015,136627.04
Treasury Board and Finance,2015,117703.19
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,122788.39
Treasury Board and Finance,2015,169864.79
Treasury Board and Finance,2015,105738.72
Treasury Board and Finance,2015,110139.78
Treasury Board and Finance,2015,165431.09
Treasury Board and Finance,2015,105078.85
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,138555.83
Treasury Board and Finance,2015,141078.87
Treasury Board and Finance,2015,194855.68
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,122863.86
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,132127.85
Treasury Board and Finance,2015,136730.45
Treasury Board and Finance,2015,169371.1
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,122788.39
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,117533.26
Treasury Board and Finance,2015,179758.48
Treasury Board and Finance,2015,108842.43
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,295130.59
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,42610.75
Treasury Board and Finance,2015,106201.72
Treasury Board and Finance,2015,115996.98
Treasury Board and Finance,2015,156555.93
Treasury Board and Finance,2015,164171
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,105078.85
Treasury Board and Finance,2015,110983.44
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,137507.45
Treasury Board and Finance,2015,129550.97
Treasury Board and Finance,2015,107461.52
Treasury Board and Finance,2015,105131.22
Treasury Board and Finance,2015,156251.16
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,120543.39
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,112829.76
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,206891.58
Treasury Board and Finance,2015,105078.85
Treasury Board and Finance,2015,110025.99
Treasury Board and Finance,2015,113014.99
Treasury Board and Finance,2015,119797.83
Treasury Board and Finance,2015,110217.71
Treasury Board and Finance,2015,114247.48
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,162004.01
Treasury Board and Finance,2015,122788.39
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,159452.7
Treasury Board and Finance,2015,122788.39
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,124929.27
Treasury Board and Finance,2015,109526.02
Treasury Board and Finance,2015,199869.08
Treasury Board and Finance,2015,121861.56
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,122788.39
Treasury Board and Finance,2015,4433.62
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,110152.67
Treasury Board and Finance,2015,129492.39
Treasury Board and Finance,2015,121639.41
Treasury Board and Finance,2015,122788.39
Treasury Board and Finance,2015,109864.09
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,109826.87
Treasury Board and Finance,2015,78665.6
Treasury Board and Finance,2015,135683.17
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,106678.75
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,206891.58
Treasury Board and Finance,2015,107329.41
Treasury Board and Finance,2015,140248.39
Treasury Board and Finance,2015,122788.37
Treasury Board and Finance,2015,169371.1
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,140263.96
Treasury Board and Finance,2015,206625.97
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,105078.88
Treasury Board and Finance,2015,110539.89
Treasury Board and Finance,2015,117549.68
Treasury Board and Finance,2015,173272.58
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,110071.86
Treasury Board and Finance,2015,105078.85
Treasury Board and Finance,2015,122336.82
Treasury Board and Finance,2015,142425.16
Treasury Board and Finance,2015,105115.76
Treasury Board and Finance,2015,169586.72
Treasury Board and Finance,2015,141544.33
Treasury Board and Finance,2015,122788.39
Treasury Board and Finance,2015,108062.84
Treasury Board and Finance,2015,105078.85
Treasury Board and Finance,2015,105078.85
Treasury Board and Finance,2015,134436.61
Treasury Board and Finance,2015,0
Treasury Board and Finance,2015,115113.5
Treasury Board and Finance,2015,107799.11
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,4611.2
Treasury Board and Finance,2015,108556.95
Treasury Board and Finance,2015,109383.81
Treasury Board and Finance,2015,167792.68
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,123027.22
Treasury Board and Finance,2015,114619.72
Treasury Board and Finance,2015,105078.85
Treasury Board and Finance,2015,116596.07
Treasury Board and Finance,2015,110620.77
Treasury Board and Finance,2015,137633.11
Treasury Board and Finance,2015,119725.81
Treasury Board and Finance,2015,105078.85
Aboriginal Relations,2014,121840.63
Aboriginal Relations,2014,129686.13
Aboriginal Relations,2014,104160.21
Aboriginal Relations,2014,167570.95
Aboriginal Relations,2014,104233.45
Aboriginal Relations,2014,127693.98
Aboriginal Relations,2014,105077.19
Aboriginal Relations,2014,180887.81
Aboriginal Relations,2014,132403.03
Aboriginal Relations,2014,106748.5
Aboriginal Relations,2014,109578.56
Aboriginal Relations,2014,159591.61
Aboriginal Relations,2014,156199.42
Aboriginal Relations,2014,104233.45
Aboriginal Relations,2014,128953.92
Aboriginal Relations,2014,108070.5
Aboriginal Relations,2014,129686.13
Aboriginal Relations,2014,104233.45
Aboriginal Relations,2014,120351.45
Aboriginal Relations,2014,103682.5
Aboriginal Relations,2014,110581.58
Aboriginal Relations,2014,159591.61
Aboriginal Relations,2014,117260.65
Aboriginal Relations,2014,106506.41
Aboriginal Relations,2014,104233.45
Aboriginal Relations,2014,113639.13
Aboriginal Relations,2014,104233.45
Aboriginal Relations,2014,114785.83
Aboriginal Relations,2014,108540.9
Aboriginal Relations,2014,129686.13
Aboriginal Relations,2014,139535.1
Aboriginal Relations,2014,115188.08
Aboriginal Relations,2014,102588.93
Aboriginal Relations,2014,129686.13
Aboriginal Relations,2014,240189.85
Aboriginal Relations,2014,115401.55
Aboriginal Relations,2014,125007.61
Aboriginal Relations,2014,253781.76
Agriculture and Rural Development,2014,104126.84
Agriculture and Rural Development,2014,124818.68
Agriculture and Rural Development,2014,104233.45
Agriculture and Rural Development,2014,122030.12
Agriculture and Rural Development,2014,114238.31
Agriculture and Rural Development,2014,129686.13
Agriculture and Rural Development,2014,110197.61
Agriculture and Rural Development,2014,129240.23
Agriculture and Rural Development,2014,122030.12
Agriculture and Rural Development,2014,122030.12
Agriculture and Rural Development,2014,159591.61
Agriculture and Rural Development,2014,122030.12
Agriculture and Rural Development,2014,115698.61
Agriculture and Rural Development,2014,111464.19
Agriculture and Rural Development,2014,115228.53
Agriculture and Rural Development,2014,126653.78
Agriculture and Rural Development,2014,102739.78
Agriculture and Rural Development,2014,104233.45
Agriculture and Rural Development,2014,139536.66
Agriculture and Rural Development,2014,156109.48
Agriculture and Rural Development,2014,179399.78
Agriculture and Rural Development,2014,104233.45
Agriculture and Rural Development,2014,136720.69
Agriculture and Rural Development,2014,115698.61
Agriculture and Rural Development,2014,115698.61
Agriculture and Rural Development,2014,136552.95
Agriculture and Rural Development,2014,104233.45
Agriculture and Rural Development,2014,122030.12
Agriculture and Rural Development,2014,132423.68
Agriculture and Rural Development,2014,103994.86
Agriculture and Rural Development,2014,104233.45
Agriculture and Rural Development,2014,132549.45
Agriculture and Rural Development,2014,109905.26
Agriculture and Rural Development,2014,113730.84
Agriculture and Rural Development,2014,104233.45
Agriculture and Rural Development,2014,114856.98
Agriculture and Rural Development,2014,190155.01
Agriculture and Rural Development,2014,115698.61
Agriculture and Rural Development,2014,103995.18
Agriculture and Rural Development,2014,199489.61
Agriculture and Rural Development,2014,103633.39
Agriculture and Rural Development,2014,113574.58
Agriculture and Rural Development,2014,115040.16
Agriculture and Rural Development,2014,105305.68
Agriculture and Rural Development,2014,104233.45
Agriculture and Rural Development,2014,129686.13
Agriculture and Rural Development,2014,105729.97
Agriculture and Rural Development,2014,115040.16
